IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",88,"2037",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",91000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",89,"2038",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-59000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",18563
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",89,"2038",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",91000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",90,"2039",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-59000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",16825
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",90,"2039",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",90000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",91,"2040",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-55000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",91,"2040",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",17241
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",91,"2040",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",93000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",92,"2041",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-57000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",92,"2041",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",18257
